web_url,label,score
https://www.nytimes.com/2020/02/10/briefing/coronavirus-ireland-oscars.html,NEGATIVE,0.993362545967102
https://www.nytimes.com/2020/02/15/opinion/sunday/vegetarian-vegan-meat.html,NEGATIVE,0.9922516942024231
https://www.nytimes.com/2020/02/26/business/coronavirus-china-nurse-menstruation.html,NEGATIVE,0.9705934524536133
https://www.nytimes.com/2020/03/19/learning/lesson-of-the-day-zoom-social-distancing.html,POSITIVE,0.9896062016487122
https://www.nytimes.com/2020/03/20/business/coronavirus-news-sites.html,NEGATIVE,0.9994648098945618
https://www.nytimes.com/2020/03/20/realestate/working-from-home-with-musical-accompaniment.html,POSITIVE,0.9778353571891785
https://www.nytimes.com/2020/03/20/style/zoombombing-zoom-trolling.html,NEGATIVE,0.6548331379890442
https://www.nytimes.com/2020/03/24/opinion/tech-companies-covid.html,POSITIVE,0.968772292137146
https://www.nytimes.com/2020/03/25/technology/personaltech/online-video-meetings-etiquette-virus.html,NEGATIVE,0.9639282822608948
https://www.nytimes.com/2020/03/25/world/asia/hong-kong-coronavirus-hot-pot.html,POSITIVE,0.9663945436477661
https://www.nytimes.com/2020/03/30/business/media/stat-news-boston-coronavirus.html,POSITIVE,0.9444304704666138
https://www.nytimes.com/2020/03/30/technology/new-york-attorney-general-zoom-privacy.html,NEGATIVE,0.9973011612892151
https://www.nytimes.com/2020/03/31/arts/music/kathy-valentine-gogos-favorites.html,POSITIVE,0.999038577079773
https://www.nytimes.com/2020/03/31/realestate/coronavirus-home-schooling-simplified.html,NEGATIVE,0.9972080588340759
https://www.nytimes.com/2020/04/01/opinion/coronavirus-lockdown-loneliness.html,POSITIVE,0.9316574335098267
https://www.nytimes.com/2020/04/02/nyregion/coronavirus-alcoholics-anonymous-online.html,NEGATIVE,0.9873130917549133
https://www.nytimes.com/2020/04/02/smarter-living/fear-of-rejection.html,POSITIVE,0.9210708141326904
https://www.nytimes.com/2020/04/02/technology/zoom-linkedin-data.html,POSITIVE,0.999573290348053
https://www.nytimes.com/2020/04/03/arts/music/music-meditation-zoom-coronavirus.html,POSITIVE,0.9852665662765503
https://www.nytimes.com/2020/04/03/opinion/livestream-religious-services-covid.html,POSITIVE,0.5801472663879395
https://www.nytimes.com/2020/04/03/technology/zoom-harassment-abuse-racism-fbi-warning.html,NEGATIVE,0.9146203398704529
https://www.nytimes.com/2020/04/04/us/coronavirus-china-travel-restrictions.html,NEGATIVE,0.9658604264259338
https://www.nytimes.com/2020/04/06/opinion/screen-time-kids-covid.html,POSITIVE,0.9996053576469421
https://www.nytimes.com/2020/04/07/arts/national-poetry-month-coronavirus.html,POSITIVE,0.9982790946960449
https://www.nytimes.com/2020/04/07/opinion/digital-privacy-coronavirus.html,POSITIVE,0.9083675146102905
https://www.nytimes.com/2020/04/07/style/zoom-security-tips.html,NEGATIVE,0.8395529389381409
https://www.nytimes.com/2020/04/07/world/middleeast/coronavirus-passover-israel.html,NEGATIVE,0.9866004586219788
https://www.nytimes.com/2020/04/08/business/zoom-video-privacy-security-coronavirus.html,POSITIVE,0.8210088610649109
https://www.nytimes.com/2020/04/08/t-magazine/art-coronavirus.html,NEGATIVE,0.9899255037307739
https://www.nytimes.com/2020/04/11/parenting/breaking-up-sibling-fights.html,POSITIVE,0.9828934073448181
https://www.nytimes.com/2020/04/13/parenting/manage-screen-time-coronavirus.html,NEGATIVE,0.891657829284668
https://www.nytimes.com/2020/04/14/business/convention-hotels-municipal-bonds-coronavirus.html,NEGATIVE,0.9890782237052917
https://www.nytimes.com/2020/04/14/style/coronavirus-personal-training-former-inmates.html,POSITIVE,0.8689725995063782
https://www.nytimes.com/2020/04/14/style/rituals-superstition-the-year-of-magical-thinking.html,NEGATIVE,0.9965832829475403
https://www.nytimes.com/2020/04/15/arts/dance/jaamil-olawale-kosoko-chameleon.html,NEGATIVE,0.9955551028251648
https://www.nytimes.com/2020/04/15/crosswords/daily-puzzle-2020-04-16.html,POSITIVE,0.9980447292327881
https://www.nytimes.com/2020/04/20/technology/zoom-security-dropbox-hackers.html,NEGATIVE,0.998494029045105
https://www.nytimes.com/2020/04/20/well/family/college-shutdowns-online-learning-parents.html,NEGATIVE,0.9936104416847229
https://www.nytimes.com/2020/04/21/opinion/coronavirus-trump-protests.html,POSITIVE,0.5484346747398376
https://www.nytimes.com/2020/04/23/neediest-cases/first-book-school-closed-coronavirus.html,NEGATIVE,0.9996342658996582
https://www.nytimes.com/2020/04/23/style/zoom-meeting-overheard.html,NEGATIVE,0.9937803149223328
https://www.nytimes.com/2020/04/24/technology/zoom-rivals-virus-facebook-google.html,POSITIVE,0.9836331009864807
https://www.nytimes.com/2020/04/25/world/ramadan-photos.html,NEGATIVE,0.9948245286941528
https://www.nytimes.com/2020/04/27/dining/brooklyn-kitchen-cooking-classes-zoom.html,NEGATIVE,0.8592647314071655
https://www.nytimes.com/2020/04/28/style/defending-virtual-dissertations.html,POSITIVE,0.9922521710395813
https://www.nytimes.com/2020/04/28/us/coronavirus-virtual-college-university-tours.html,POSITIVE,0.679458737373352
https://www.nytimes.com/2020/04/29/arts/music/perfume-genius-set-my-heart-on-fire-immediately.html,NEGATIVE,0.9893139004707336
https://www.nytimes.com/2020/04/29/sunday-review/zoom-video-conference.html,NEGATIVE,0.9981030225753784
https://www.nytimes.com/2020/05/01/dining/nycwff-at-home.html,NEGATIVE,0.7542609572410583
https://www.nytimes.com/2020/05/02/nyregion/coronavirus-missing-nyc.html,POSITIVE,0.9945772886276245
https://www.nytimes.com/2020/05/03/theater/emily-mann-mccarter-theater.html,POSITIVE,0.9897542595863342
https://www.nytimes.com/2020/05/04/learning/what-do-the-objects-in-your-home-say-about-you.html,NEGATIVE,0.9981278777122498
https://www.nytimes.com/2020/05/04/travel/airbnb-online-experiences-virus.html,NEGATIVE,0.991546094417572
https://www.nytimes.com/2020/05/05/us/politics/california-christy-smith-mike-garcia-trump.html,NEGATIVE,0.968538761138916
https://www.nytimes.com/2020/05/07/technology/zooooooooooooom.html,NEGATIVE,0.999758780002594
https://www.nytimes.com/2020/05/07/us/church-reopening-coronavirus.html,NEGATIVE,0.9883163571357727
https://www.nytimes.com/2020/05/08/health/coronavirus-telemedicine-seniors.html,NEGATIVE,0.9965189695358276
https://www.nytimes.com/2020/05/08/opinion/holocaust-survivor.html,NEGATIVE,0.9892430305480957
https://www.nytimes.com/2020/05/08/t-magazine/house-tours-coronavirus-distraction.html,NEGATIVE,0.6223883032798767
https://www.nytimes.com/2020/05/09/opinion/mothers-day-documentaries.html,POSITIVE,0.9996591806411743
https://www.nytimes.com/2020/05/10/business/the-week-in-business-jobs-economy.html,POSITIVE,0.9994200468063354
https://www.nytimes.com/2020/05/12/arts/coronavirus-new-york-culture.html,NEGATIVE,0.999214768409729
https://www.nytimes.com/2020/05/15/books/review-wuhan-diary-fang-fang.html,POSITIVE,0.9872536063194275
https://www.nytimes.com/2020/05/15/theater/magic-shows-online-helder-guimares-coronavirus.html,NEGATIVE,0.999057948589325
https://www.nytimes.com/2020/05/18/dining/silver-moon-baking-classes.html,POSITIVE,0.8922736644744873
https://www.nytimes.com/2020/05/18/style/picking-a-fight-joy.html,NEGATIVE,0.9952307343482971
https://www.nytimes.com/2020/05/18/theater/streaming-theater.html,POSITIVE,0.83304762840271
https://www.nytimes.com/2020/05/19/parenting/coronavirus-teachers-children-separation.html,POSITIVE,0.9994319081306458
https://www.nytimes.com/2020/05/20/books/virtual-reading-book-clubs-coronavirus.html,NEGATIVE,0.9968769550323486
https://www.nytimes.com/2020/05/21/nyregion/zoom-call-killing-long-island.html,NEGATIVE,0.9887614846229553
https://www.nytimes.com/2020/05/22/business/weight-watchers-firings-zoom.html,NEGATIVE,0.9846162796020508
https://www.nytimes.com/2020/05/25/science/virgin-orbit-launch-time.html,POSITIVE,0.9986735582351685
https://www.nytimes.com/2020/05/26/health/coronavirus-alcohol-addiction.html,POSITIVE,0.9979956150054932
https://www.nytimes.com/2020/05/26/opinion/central-park-amy-cooper-racism-covid.html,POSITIVE,0.9951682090759277
https://www.nytimes.com/2020/05/26/opinion/cuny-cuts-ben-lerner.html,NEGATIVE,0.9995412826538086
https://www.nytimes.com/2020/05/26/us/coronavirus-california-economy.html,NEGATIVE,0.9659548401832581
https://www.nytimes.com/2020/05/27/t-magazine/zoom-tips-coronavirus.html,NEGATIVE,0.9884361028671265
https://www.nytimes.com/2020/05/28/arts/television/quiz-millionaire-amc-macfadyen-graham.html,NEGATIVE,0.9981800317764282
https://www.nytimes.com/2020/05/29/arts/music/daughters-of-reykjavik.html,NEGATIVE,0.963740885257721
https://www.nytimes.com/2020/06/02/style/tiny-modern-love-stories-coronavirus-why-arent-you-happy.html,NEGATIVE,0.994668185710907
https://www.nytimes.com/2020/06/04/movies/pete-davidson-king-of-staten-island.html,POSITIVE,0.9967617392539978
https://www.nytimes.com/2020/06/05/arts/television/whats-on-tv-friday-we-are-freestyle-love-supreme-circumstantial-pleasures.html,POSITIVE,0.9970828890800476
https://www.nytimes.com/2020/06/05/opinion/donald-trump.html,POSITIVE,0.9195019602775574
https://www.nytimes.com/2020/06/05/style/their-wedding-day-was-divinely-appointed.html,POSITIVE,0.9970272183418274
https://www.nytimes.com/2020/06/08/us/coronavirus-elderly-call-outreach.html,NEGATIVE,0.9978542923927307
https://www.nytimes.com/2020/06/11/style/board-games-coronavirus-quarantine.html,NEGATIVE,0.9948090314865112
https://www.nytimes.com/2020/06/11/technology/zoom-china-tiananmen-square.html,NEGATIVE,0.9994891881942749
https://www.nytimes.com/2020/06/12/us/politics/trump-west-point.html,NEGATIVE,0.9860278367996216
https://www.nytimes.com/2020/06/16/parenting/baby/grandparents-meet-newborn-coronavirus.html,NEGATIVE,0.9934993982315063
https://www.nytimes.com/2020/06/16/theater/equitable-dinner-out-of-hand.html,POSITIVE,0.9966273903846741
https://www.nytimes.com/2020/06/17/opinion/coronavirus-pandemic-parenting.html,NEGATIVE,0.9878038167953491
https://www.nytimes.com/2020/06/17/theater/review-state-vs-natasha-banina.html,POSITIVE,0.9987975358963013
https://www.nytimes.com/2020/06/18/t-magazine/shape-eyebrows-groom-at-home.html,POSITIVE,0.9894756078720093
https://www.nytimes.com/2020/06/20/style/greg-glassman-crossfit-sexism.html,NEGATIVE,0.9929972290992737
https://www.nytimes.com/2020/06/21/business/work-home-coronavirus.html,POSITIVE,0.8985494375228882
https://www.nytimes.com/2020/06/23/opinion/state-department-racism-diversity.html,NEGATIVE,0.988013744354248
https://www.nytimes.com/2020/06/23/parenting/parental-burnout-coronavirus.html,NEGATIVE,0.9829480051994324
https://www.nytimes.com/2020/06/25/books/review/9-new-books-to-read-this-week.html,NEGATIVE,0.990107536315918
https://www.nytimes.com/2020/06/25/learning/winners-of-our-third-annual-podcast-contest.html,NEGATIVE,0.6803992390632629
https://www.nytimes.com/2020/06/25/nyregion/how-these-students-lost-and-recaptured-the-magic-of-senior-year.html,NEGATIVE,0.9952570796012878
https://www.nytimes.com/2020/06/25/well/family/children-philosophy-lessons-coronavirus.html,NEGATIVE,0.9849100708961487
https://www.nytimes.com/2020/06/26/world/europe/sage-britain-coronavirus-ferguson.html,NEGATIVE,0.9180501699447632
https://www.nytimes.com/2020/06/27/crosswords/daily-puzzle-2020-06-28.html,POSITIVE,0.9975612163543701
https://www.nytimes.com/2020/06/29/business/zoom-shirt.html,NEGATIVE,0.973741888999939
https://www.nytimes.com/2020/06/29/technology/working-from-home-failure.html,NEGATIVE,0.9202408194541931
https://www.nytimes.com/2020/07/01/theater/britain-arts-future-coronavirus.html,POSITIVE,0.9924263954162598
https://www.nytimes.com/2020/07/02/t-magazine/linda-goode-bryant-senga-nengudi.html,POSITIVE,0.9991911053657532
https://www.nytimes.com/2020/07/04/fashion/weddings/no-zoom-wedding-next-year.html,NEGATIVE,0.9733089208602905
https://www.nytimes.com/2020/07/04/world/asia/north-korea-sanctions-coronavirus.html,POSITIVE,0.9499119520187378
https://www.nytimes.com/2020/07/08/opinion/election-democrats-youth.html,NEGATIVE,0.9758802652359009
https://www.nytimes.com/2020/07/10/business/camera-surveillance-san-francisco.html,POSITIVE,0.9991868138313293
https://www.nytimes.com/2020/07/10/fashion/weddings/they-passed-the-long-distance-test.html,NEGATIVE,0.9954925775527954
https://www.nytimes.com/2020/07/16/books/review/mexican-gothic-silvia-moreno-garcia.html,NEGATIVE,0.7160634994506836
https://www.nytimes.com/2020/07/18/books/review/cyber-horror-virtual-life-uncanny-valley.html,NEGATIVE,0.9992995262145996
https://www.nytimes.com/2020/07/18/science/bear-whisperer-steve-searles.html,NEGATIVE,0.9683599472045898
https://www.nytimes.com/2020/07/21/dining/bill-buford-dirt-book-chicken-recipe.html,NEGATIVE,0.6154518723487854
https://www.nytimes.com/2020/07/22/arts/design/sfmoma-gary-garrels-resignation.html,NEGATIVE,0.9940499067306519
https://www.nytimes.com/2020/07/23/style/husband-sick-coronavirus-parenting.html,NEGATIVE,0.9986477494239807
https://www.nytimes.com/2020/07/24/style/omegle-random-video-chat.html,POSITIVE,0.9967670440673828
https://www.nytimes.com/2020/07/26/business/economy/labor-remote-work-coronavirus.html,NEGATIVE,0.993362545967102
https://www.nytimes.com/2020/07/27/books/tom-hanks-gwyneth-paltrow-bookshelves.html,NEGATIVE,0.9751157760620117
https://www.nytimes.com/2020/07/30/movies/host-review.html,POSITIVE,0.9922182559967041
https://www.nytimes.com/2020/07/30/nyregion/pod-schools-hastings-on-hudson.html,POSITIVE,0.9182072281837463
https://www.nytimes.com/2020/07/30/theater/theater-classes-at-home.html,NEGATIVE,0.9829555749893188
https://www.nytimes.com/2020/07/31/business/executives-are-getting-together-in-video-games-to-bond-brainstorm-or-rampage.html,NEGATIVE,0.9385319352149963
https://www.nytimes.com/2020/07/31/sports/basketball/nba-opening-night.html,NEGATIVE,0.9995108842849731
https://www.nytimes.com/2020/07/31/us/essential-workers-massage-therapists.html,POSITIVE,0.9855839014053345
https://www.nytimes.com/2020/08/11/arts/music/gloria-estefan-favorites.html,POSITIVE,0.9991389513015747
https://www.nytimes.com/2020/08/13/health/coronavirus-cosmetic-surgery.html,POSITIVE,0.9685136675834656
https://www.nytimes.com/2020/08/13/parenting/pregnancy-leukemia.html,POSITIVE,0.997619092464447
https://www.nytimes.com/2020/08/14/dining/nonalcoholic-bitter-cocktails.html,NEGATIVE,0.9964697360992432
https://www.nytimes.com/2020/08/14/realestate/coronavirus-home-improvement.html,POSITIVE,0.9904431700706482
https://www.nytimes.com/2020/08/17/dining/pressoir-wine.html,POSITIVE,0.9955158829689026
https://www.nytimes.com/2020/08/17/theater/elaborate-entrance-of-chad-deity-zoom.html,POSITIVE,0.9968108534812927
https://www.nytimes.com/2020/08/17/us/elections/here-is-the-democrats-opening-night-lineup.html,NEGATIVE,0.9947866201400757
https://www.nytimes.com/2020/08/18/business/media/democratic-convention-ratings-michelle-obama.html,POSITIVE,0.9406922459602356
https://www.nytimes.com/2020/08/18/us/elections/here-are-some-of-the-biggest-moments-from-monday.html,NEGATIVE,0.9969215989112854
https://www.nytimes.com/2020/08/18/us/politics/bernie-sanders-michelle-obama-joe-biden.html,NEGATIVE,0.9969215989112854
https://www.nytimes.com/2020/08/20/style/work-from-home-clothes.html,NEGATIVE,0.9868893623352051
https://www.nytimes.com/2020/08/23/opinion/what-the-first-virtual-convention-looked-like-across-america.html,POSITIVE,0.6553083658218384
https://www.nytimes.com/2020/08/24/business/zoom-down.html,NEGATIVE,0.9992992877960205
https://www.nytimes.com/2020/08/24/smarter-living/home-wifi-upgrade.html,NEGATIVE,0.9991527795791626
https://www.nytimes.com/2020/08/24/sports/soccer/champions-league-premier-league-virus.html,NEGATIVE,0.9231970906257629
https://www.nytimes.com/2020/08/26/learning/80-tips-for-remote-learning-from-seasoned-educators.html,POSITIVE,0.9918395280838013
https://www.nytimes.com/2020/08/28/business/remote-work-spiritual-consultants.html,NEGATIVE,0.9997289776802063
https://www.nytimes.com/2020/08/29/well/family/meeting-people-pandemic.html,POSITIVE,0.9029534459114075
https://www.nytimes.com/2020/09/01/arts/dance/01martha-graham-virtual-season.html,POSITIVE,0.9991514682769775
https://www.nytimes.com/2020/09/01/us/coronavirus-today.html,POSITIVE,0.9924915432929993
https://www.nytimes.com/2020/09/02/arts/dance/camille-a-brown-pandemic-every-body-move.html,POSITIVE,0.9952776432037354
https://www.nytimes.com/2020/09/04/arts/TV-shows-sports-audiences.html,NEGATIVE,0.9948062300682068
https://www.nytimes.com/2020/09/04/dining/lucky-palace-bossier-city-louisiana-restaurant.html,NEGATIVE,0.9941891431808472
https://www.nytimes.com/2020/09/04/dining/sheet-pan-chicken.html,POSITIVE,0.9989585876464844
https://www.nytimes.com/2020/09/04/opinion/sunday/your-dads-not-feeling-well.html,NEGATIVE,0.9996978044509888
https://www.nytimes.com/2020/09/04/travel/to-many-travelers-2020-was-the-summer-of-1965.html,POSITIVE,0.9941317439079285
https://www.nytimes.com/2020/09/04/us/elections/inside-a-push-to-get-100000-crime-survivors-to-vote.html,NEGATIVE,0.9381185173988342
https://www.nytimes.com/2020/09/04/us/politics/voting-crime-survivors.html,NEGATIVE,0.9381185173988342
https://www.nytimes.com/2020/09/06/at-home/celebrate-jewish-holidays-safely-coronavirus.html,POSITIVE,0.9879354238510132
https://www.nytimes.com/2020/09/07/dining/kosher-whiskey.html,POSITIVE,0.9994947910308838
https://www.nytimes.com/2020/09/07/dining/mofad-talks.html,POSITIVE,0.9991158843040466
https://www.nytimes.com/2020/09/09/dining/chicken-plums-red-onions.html,POSITIVE,0.9997982382774353
https://www.nytimes.com/2020/09/10/arts/television/luca-guadagnino.html,NEGATIVE,0.9476933479309082
https://www.nytimes.com/2020/09/10/theater/plays-by-mail-portaleza.html,NEGATIVE,0.9304563403129578
https://www.nytimes.com/2020/09/13/world/middleeast/israel-second-lockdown.html,NEGATIVE,0.9639161825180054
https://www.nytimes.com/2020/09/15/dining/vegan-tacos.html,POSITIVE,0.94939786195755
https://www.nytimes.com/2020/09/16/theater/kara-young-bulrusher.html,NEGATIVE,0.994451105594635
https://www.nytimes.com/2020/09/17/style/martha-stewart-at-home.html,POSITIVE,0.8628581762313843
https://www.nytimes.com/2020/09/18/style/shift-scheduling-apps-hotschedules.html,NEGATIVE,0.9494209885597229
https://www.nytimes.com/2020/09/18/world/europe/ukraine-border-belarus-pilgrims-coronavirus.html,NEGATIVE,0.5067136883735657
https://www.nytimes.com/2020/09/19/style/self-care/evan-rachel-wood-kajillionaire.html,POSITIVE,0.9968754053115845
https://www.nytimes.com/2020/09/20/us/school-covid-reopening.html,POSITIVE,0.9690946340560913
https://www.nytimes.com/2020/09/21/parenting/kids-superheroes.html,NEGATIVE,0.9996417760848999
https://www.nytimes.com/2020/09/22/opinion/club-quarantine-coronavirus.html,POSITIVE,0.9977503418922424
https://www.nytimes.com/2020/09/22/us/schools-covid-attendance.html,NEGATIVE,0.9942126870155334
https://www.nytimes.com/2020/09/23/fashion/milan-fashion-week-videos.html,NEGATIVE,0.9941555261611938
https://www.nytimes.com/2020/09/24/nyregion/regis-catholic-school-racism.html,NEGATIVE,0.9982898831367493
https://www.nytimes.com/2020/09/29/style/Kelly-Clarkson-Vin-Diesel-viral.html,POSITIVE,0.9952186942100525
https://www.nytimes.com/2020/10/06/arts/television/black-stars-classic-sitcoms-vote.html,POSITIVE,0.8497192859649658
https://www.nytimes.com/2020/10/06/parenting/single-parent-dating-coronavirus.html,NEGATIVE,0.9767605066299438
https://www.nytimes.com/2020/10/06/us/trump-coronavirus-care-treatment.html,NEGATIVE,0.6967823505401611
https://www.nytimes.com/2020/10/07/theater/best-stage-zoom-monologues.html,POSITIVE,0.994648277759552
https://www.nytimes.com/2020/10/07/theater/spotlight-on-plays-morgan-freeman-laurie-metcalf.html,POSITIVE,0.9991422891616821
https://www.nytimes.com/2020/10/07/theater/theater-to-stream-national-theater-of-scotland.html,POSITIVE,0.9936755299568176
https://www.nytimes.com/2020/10/08/arts/music/beabadoobee-fake-it-flowers.html,NEGATIVE,0.998788058757782
https://www.nytimes.com/2020/10/13/health/coronavirus-vaccine-hesitancy-larson.html,NEGATIVE,0.6497403383255005
https://www.nytimes.com/2020/10/13/style/what-we-saw-at-new-york-bridal-fashion-week.html,NEGATIVE,0.9418837428092957
https://www.nytimes.com/2020/10/13/theater/women-playwrights-spotlight-readings.html,NEGATIVE,0.9964563250541687
https://www.nytimes.com/2020/10/14/us/coronavirus-elections.html,POSITIVE,0.9528653025627136
https://www.nytimes.com/2020/10/15/t-magazine/most-influential-protest-art.html,NEGATIVE,0.9853853583335876
https://www.nytimes.com/2020/10/16/sports/soccer/liverpool-everton-carlo-ancelotti.html,POSITIVE,0.9977042078971863
https://www.nytimes.com/2020/10/17/sports/basketball/nba-warriors-clippers-lakers.html,NEGATIVE,0.5826106667518616
https://www.nytimes.com/2020/10/18/technology/ultranauts-remote-work.html,POSITIVE,0.9982838034629822
https://www.nytimes.com/2020/10/18/world/europe/norway-poland-asylum.html,POSITIVE,0.9265879392623901
https://www.nytimes.com/2020/10/21/opinion/work-from-home-loneliness.html,POSITIVE,0.9973823428153992
https://www.nytimes.com/2020/10/21/theater/theater-to-stream.html,POSITIVE,0.999054491519928
https://www.nytimes.com/2020/10/22/opinion/covid-college-humanities.html,NEGATIVE,0.9945778846740723
https://www.nytimes.com/2020/10/23/nyregion/coronavirus-office-space-nyc.html,POSITIVE,0.9441946744918823
https://www.nytimes.com/2020/10/25/us/abandoned-churches-covid.html,NEGATIVE,0.9988512992858887
https://www.nytimes.com/2020/10/26/dining/culinary-historians-ny-ben-katchor.html,POSITIVE,0.9935979843139648
https://www.nytimes.com/2020/10/28/arts/dance/mark-morris-dance-group-40th-annniversary-season.html,POSITIVE,0.9979543685913086
https://www.nytimes.com/2020/10/28/us/covid-election.html,NEGATIVE,0.9983301758766174
https://www.nytimes.com/2020/10/29/us/student-voting-surge.html,POSITIVE,0.96141517162323
https://www.nytimes.com/2020/11/01/arts/dance/yanira-castro-last-audience.html,POSITIVE,0.9145931601524353
https://www.nytimes.com/2020/11/05/sports/ncaafootball/cal-washington-canceled-coronavirus.html,POSITIVE,0.9804444313049316
https://www.nytimes.com/2020/11/12/parenting/remote-learning-schools-diet-kids.html,POSITIVE,0.8301398754119873
https://www.nytimes.com/2020/11/16/us/how-are-you-adapting-thanksgiving-this-year.html,POSITIVE,0.932868480682373
https://www.nytimes.com/2020/11/17/magazine/online-cheating-exams-ethicist.html,NEGATIVE,0.9980989098548889
https://www.nytimes.com/2020/11/17/us/coronavirus-zero-cases-loving-county-texas.html,POSITIVE,0.5905249118804932
https://www.nytimes.com/2020/11/20/podcasts/2020-reader-callout.html,POSITIVE,0.9964839220046997
https://www.nytimes.com/2020/11/20/well/family/thanksgiving-conversation.html,POSITIVE,0.990747332572937
https://www.nytimes.com/2020/11/21/at-home/leaf-decor-activity.html,POSITIVE,0.9577252268791199
https://www.nytimes.com/2020/11/23/dining/apron-lecture-jewish-food-society.html,POSITIVE,0.9953480362892151
https://www.nytimes.com/2020/11/24/fashion/ed-filipowski-memorial-kcd.html,NEGATIVE,0.7902308106422424
https://www.nytimes.com/2020/11/24/science/artificial-intelligence-ai-gpt3.html,POSITIVE,0.9771664142608643
https://www.nytimes.com/2020/11/24/science/artificial-intelligence-gpt3-writing-love.html,POSITIVE,0.8979912996292114
https://www.nytimes.com/2020/11/24/travel/black-friday-deals-virus.html,POSITIVE,0.982194185256958
https://www.nytimes.com/2020/11/25/business/nilay-patel-the-verge.html,NEGATIVE,0.9984534978866577
https://www.nytimes.com/2020/11/25/opinion/thanksgiving-covid-technology.html,NEGATIVE,0.9906478524208069
https://www.nytimes.com/2020/11/25/us/words-of-gratitude-from-maryland.html,POSITIVE,0.9989485144615173
